	T-cell	Cancer-1	Cancer-2	Myeloid-1	Cancer-3	Cancer-4	Oligo	Cancer-5	Myeloid-2	Myeloid-3	Myeloid-4	Cancer-6	Giant Cell Cancer	Cycling	Vasculature-2	Other Immune-1	Vasculature-2.1	Other Immune-2
CCN1	0.0	0.00035162024988362483	0.00015161726778770512	0.0	0.0016347309001376318	0.002232132349870693	0.0	0.002114753895968394	0.0	0.000325446166031515	0.0	0.00010480661840168949	0.0014156828065844094	0.00020023448894015034	0.0017689921814244948	3.075809021034368e-05	0.0013909660100284028	0.0
HSPA1B	0.00027973350458520007	0.000785763397620684	0.00044455730367539006	0.0009354612430875887	0.0018714700434705703	0.000904396477894171	0.0008934671705180751	0.0007514386285806761	0.0009359854126309486	0.0	0.00024025152371487884	0.00026729817098327194	0.0004909954186636592	0.0005885710649264786	0.0007185914301108423	0.0004249638101694617	0.0004360568915409747	0.00032246737222652315
FCGR3B	0.0	0.0	1.4602995440243465e-07	0.00021834113671603467	0.0	0.0	1.4617494830513996e-05	0.0	0.0	0.0	0.005045723487292432	0.0	0.0	0.0	3.0259505086256988e-05	0.0	2.4070835461640236e-05	0.0
OLR1	0.0	0.0	0.0	0.002042887445588733	0.0	0.0	0.0	0.0	0.0005821070208022356	0.0038915761945227906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENPF	0.00010288609160214184	0.00025441830358736446	0.0	2.7317233857738055e-05	0.00015824946799230952	6.684354039995024e-05	0.0	5.6020986373137596e-05	0.0	0.00011449074062765373	0.0	0.0015771415974658695	0.00021483936009547292	0.010939852015468363	0.0	0.0	7.728272925198923e-06	5.8130557264247896e-06
TOP2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010556416071506238	0.00015638414929714656	0.012639330205165477	0.0	0.0	0.0	0.0
TNC	0.0	0.000999464997957394	0.0	0.0	0.0026966132406923632	0.0024965918366564852	0.0	0.0026038974040523645	0.0	0.0	0.0	0.0	0.0013068378736255696	0.0005529718673653454	0.0	0.0	0.0	0.0
IGHG1	0.0	0.0	0.00010554731747445306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8949152706717793e-05	0.0	0.0	0.0	0.009494527379952702	0.0	0.0
CD69	0.0021210790712428242	0.0	0.0	0.0008606117480321097	0.0	0.0	0.0	0.0	0.0	0.0016600265449515984	0.0	0.0	0.0	0.0	0.0	0.000668061204769821	0.0	0.003237490282833748
PTGS2	0.0	0.0	0.0	0.000607692893804807	0.0002434347327555667	4.203238986246262e-05	0.0	5.2478589575281114e-05	0.0	0.004975209268506792	0.0014833664777323288	0.0	0.0001413530513273383	0.0	0.0002388820981332148	0.0	0.00030288740850759386	0.002315235394684042
CCL2	0.0	0.0	0.0	0.0005271411459049156	0.0	0.00200569672875353	0.0	0.0012855450019364915	0.0	0.0028001796371147163	0.0	0.0	0.00024760173807915635	0.0	0.0006821759883212694	0.0	0.0	0.0
TNR	0.0	0.0004062015524771057	0.004224153569751605	0.0	1.3758539725024928e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.574057299712898e-06	0.0	0.0
EDIL3	0.0	0.0	0.0003615958839608696	0.0	0.0	0.00042810799065841744	0.0036678669027682582	0.0	0.0	0.0	0.0	8.685306059278172e-05	0.0005243525370819656	0.0	0.0019072880948041034	0.0	0.00035273904208977765	0.0
JCHAIN	0.0	0.0	2.911569378152098e-05	0.0	0.0	0.0	0.0	0.0	5.5594751258173275e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.009776443095337834	0.0	0.00017582372732059131
AQP1	1.6434370116342688e-06	0.00013017011938136982	0.0	0.0	0.0	0.0001992347254786139	0.0	0.004744841541795463	0.0	0.0	0.0	0.0	1.5998199006204024e-05	0.0	0.00017191885169512145	9.17604092903129e-06	0.00027358736587168407	0.0
ENPP2	0.0	0.0	0.0	6.344338538880901e-05	0.0	0.0	0.0038709369900694806	0.0	0.0003959768912033434	0.0	0.0	0.0	0.0014358080983112912	0.0	0.0	1.8259084192397522e-05	0.0002509164017006234	3.090626914806782e-05
NES	0.0	0.0030771261291421743	0.0007611879952732415	0.0	0.0014134411437529458	0.0023941458814671166	0.0001456649842723017	0.001975571587375217	0.0	0.0	0.0	0.00038689513966447394	2.332560248382387e-05	0.0007560338379503633	0.000738602273629679	0.0	0.0011136716478658854	0.0
CRYAB	0.0	5.758613050951568e-05	0.0004373984218939264	0.0	0.0010720030023204591	0.001261078856137808	0.002822899875301388	0.0026255837227568564	0.0	0.00010682474992585662	0.0	0.0	0.0	0.0	0.0006811208038017843	7.256404429342354e-06	0.0	0.0
DBNDD2	5.106988911306338e-05	0.0002937456813328324	0.0002771793296710236	0.0003883478289367814	0.0006308080162847781	0.00019416881124978947	0.0035304239874952175	0.000340048057547544	0.0006152362441837991	0.0	0.0	1.74206368392091e-05	0.0	0.0004980082377282393	0.0010834574437001694	0.0	6.422703464896224e-05	3.157249704308115e-05
B2M	0.004473221089504388	0.004244806808002034	0.0020305349516100096	0.0026888908126038603	0.0031144468786624873	0.0029101632847907967	0.0029920589983063388	0.00254240154116737	0.0029998588186699315	0.0040031704375863685	0.0032946946369340445	0.00032895829404092764	0.00269806155150958	0.0013493534962419117	0.0022418615514360946	0.0035713568154619084	0.0023342055493336127	0.002889479780553801
PMP2	0.0	0.00313310842984923	0.002165098817823984	3.413829622838456e-05	0.00015774417428151115	0.0006945445008251353	0.0008329490888312821	0.0005527268158594897	9.863563407999708e-06	0.0	0.0	0.0	0.0	6.46750115707697e-06	0.0	4.042236375087937e-05	0.0	3.89508367631545e-05
FPR1	0.0	0.0	0.0	0.0018036666782815407	0.0	0.0	0.0	0.0	0.0015078451179913828	0.0014817019683731878	0.0032288660300955575	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MS4A7	0.0	0.0	0.0	0.0027953465698231004	0.0	0.0	0.0	0.0	0.0017070472872441327	0.0016668632186497491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-DQA1	0.0001293055740079137	0.0	0.0	0.001809250055582273	0.0	0.0	0.0	7.334854700107534e-06	0.001998920721440104	0.0023229958505812907	0.0	0.0	0.0	0.0	0.0	0.0006425974465966846	0.0	0.0
CNDP1	0.0	0.0	0.0	0.0	0.0	0.0	0.004000902109985286	0.0	0.0	0.0	0.0	0.0	6.176319307120635e-05	0.0	0.0	0.0	0.0	0.0
MAG	0.0	0.0	0.0	0.0	0.0	0.0	0.004166899919131187	0.0	0.0	0.0	0.0	0.0	1.7941968158463403e-05	0.0	0.0	0.0	0.0	0.0
TIMP3	0.0	0.0011401692396570556	0.0	0.0	0.001347170301876756	0.0009272980597682887	0.0	0.0021521414638909263	0.0	0.0	0.0	0.0	0.0017321520825487977	0.0	0.002549213204818728	0.0	0.0017927810458242942	0.001474713387095503
IFI30	0.0	0.0001877697002707006	0.0	0.0009630073539151594	2.539587885664107e-05	6.077131884018307e-05	0.0	4.5437105767559166e-05	0.0037695668741317594	0.0011637049662203297	0.000534094471584383	3.690472055648944e-05	0.0005799538617592733	0.0	0.0	4.7880816895493135e-06	0.0	0.0
CNTN2	0.0	0.0010505771600829255	0.0	0.0	0.0	0.00019662925195863232	0.0035417768982810693	3.638221696359446e-05	0.0	3.5010368573638945e-07	0.0	0.001271014041662658	0.0	0.0	0.0	0.0	0.0	0.0
MOBP	2.6414250587663794e-05	0.0	0.0	1.546506619808324e-05	0.0	0.0	0.004017626827155714	0.0	0.0	0.0	1.837541501237858e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.4444899983025917e-05
CD8A	0.0019119078573255723	0.0	0.0	0.0	0.0	0.0	1.8463722676910745e-05	0.0	0.0	0.0	0.0	3.638839344531989e-06	1.7847137543466966e-05	0.0	0.0	0.0	0.0	0.0
ITGB2	0.0013332779398008865	0.0	0.0	0.0019454544549621874	0.0	0.0	0.0	0.0	0.0024598324404637504	0.0008447034589577994	0.001392036304476974	0.0	0.0	3.73450481536154e-05	0.0	0.0	0.0	4.7341943706174024e-05
FTL	0.0008059076664606757	0.0011989344593741566	0.0006215226522691362	0.0019034096590597337	0.003150855868312271	0.001288852778347956	0.0015215424178446576	0.002042322147811093	0.0025185609356486276	0.0023654543042525805	0.001960927584549685	0.0006564588043589713	0.0019520569857111125	0.0	0.000669519615042517	0.0013488615437714732	0.000824154389033396	0.00125418500296419
TRBC1	0.0023370597377798813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP1A2	0.0	0.003468645353339327	4.671880458855579e-05	0.0	0.0	0.0	0.0	0.000830930743249379	0.0	0.0	0.0	0.0	0.00019629359890314921	0.0	0.0025643866606198905	4.1941424676180625e-05	0.0003516577318179893	0.0
ANXA1	0.0013884291674180437	0.0010123658076063033	0.0	0.0	0.002032503763383864	0.0017406786779508854	0.0	0.0025557090754934073	0.0014437639850545727	0.0018977833620719546	0.0005477861152368607	0.0	0.0018445813588874648	0.00012043020673808098	0.00047841638065248144	0.0	0.0008387194009984105	0.0024728824838641536
RNASE1	0.0	0.0	0.0	0.0001379348261259177	2.9575813484001343e-05	0.0	0.003009764383315089	0.0	0.0014727938711596956	0.00012989242340079085	0.0	0.0	0.00011495432290891514	0.0	0.0	0.0	0.0015177811976615175	0.0
GLUL	0.00018321351984171134	0.002048705850089674	0.0006157372128091187	0.0013866532172192247	0.00320025758608534	0.0009755100467657096	0.0021808184240895835	0.0018858025101609348	0.0018069278532841498	0.001984861749895369	0.0018086351797183358	0.0004391956869483553	0.001402971164920968	0.00023688930078294272	0.000502135275707413	2.1170028864872866e-05	0.0002651911702931823	0.001724067725961171
FYB1	0.0020305449539356336	0.0	0.0	0.0019815091626009503	0.0	0.0	0.0	0.0	0.0013090839567787547	0.0005699959918190718	0.001433386670472424	0.0	0.0	0.0	0.0	0.0	0.0	3.641707049545896e-05
COL6A1	0.0	0.0005737885476458039	0.00047327836876191775	0.0	0.0023434428883095633	0.0016757360025300985	0.0	0.0012926899157326066	0.0	0.0	0.0	0.00019513922446574012	0.003782072639648047	0.00013862537463244258	0.0011064139122150965	0.0	4.44867759335666e-05	0.0
XIST	0.00024686125730576856	0.002146765745586887	0.001372334095966478	0.000560174594486759	0.0026016177308826453	0.0	0.0003878453543986952	0.001144681294890907	0.00024852661758789483	0.0003366182036960088	0.0	0.0	0.0	0.0	0.0006192790604311901	0.0	0.0006836348308942912	0.000355126047756276
TGFBI	0.0	0.0	0.0	0.00036916026135170384	0.0006185521922079634	0.0010586256453498787	0.0	0.0006359719878121716	0.003459528412451215	0.0004021983281451509	0.0	1.8325598498942353e-05	0.002336984195325706	4.3910736369844825e-05	0.0010077042296454954	0.0	0.0	0.0
EMP1	0.0	0.0017246508704723549	0.0	0.0	0.0024145144258870604	0.00185364892616862	4.7036238887528115e-05	0.0022924613477620648	0.00018332423178706508	0.0007903435545425719	0.0	0.0	0.0015869067559359266	6.084434525279503e-05	0.0	0.0	0.001378115047730033	0.0
ANLN	0.0	0.00021072795268680172	0.0	0.0	0.0001192310863307307	0.00038058979637676084	0.00342646223167755	0.0	0.0	0.0	0.0	0.0	0.0003026231164395222	0.005720440456275177	0.0	0.0	0.0	0.0
SLA	0.0016432653984294527	0.0	0.0	0.0016203422798701731	0.0	0.0	0.0	0.0	0.0015435271402144892	1.6150993783295929e-06	0.002214585063789285	6.356645917830739e-05	0.0	0.0	0.0	0.00017346430685743832	0.0	0.0008998625302314713
PDK4	0.0	0.0	4.393193266141889e-06	0.0025322078186406235	0.00021356371848508157	0.0	0.001494345405236924	0.00017932522933670212	0.0002365901890410107	0.0	2.7060152649924573e-05	0.0	0.0	0.0	0.0007906005097068984	0.00021476384103087496	0.0007085225171289821	0.0
BCL2A1	0.0	0.0	0.0	0.00028225418350883726	0.0	0.0	0.0	0.0	0.00021651668696890278	0.005271156340416802	0.002716785238733383	0.0	0.0	0.0	0.0	0.0	0.0	0.0003869700058117874
FCN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002719894238151621	0.0	0.002303143904761924	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXDC2	0.0	0.0	0.0	0.0028606103715750346	0.0	0.0	0.00045567032982019614	0.00035775250502923813	0.001785494091197842	0.0009140969107857592	0.0004434950633580689	0.00027557639707942504	0.0011927790717378242	0.0	0.00020925581437519257	0.0	9.26099559559945e-05	0.0001633421341059205
NR4A2	0.0012408917725852463	0.0	0.0	0.0006506894384438811	0.0	0.0	1.2457485922218647e-05	0.0	0.0	0.005649846395243314	0.0	0.0001577001366888251	0.0	0.0	0.0002539244665168828	0.0003095214099425057	0.00010454485226549583	0.001297787118515353
APOC1	0.0	1.196029164602253e-05	0.0	0.0031189617896375797	0.00014921018095476922	0.00011314317426770908	1.5035281144140389e-05	9.849149968820949e-05	0.0010730637237548737	0.0004028709145424378	0.0	7.753113703153403e-06	0.0	3.254852193220688e-06	4.518989124470086e-05	0.0	0.0	0.0
TAGLN	0.0	0.0	0.0	1.5987127222032166e-05	0.0006702783677411704	0.0	0.0	0.0029056477313423295	5.30967553973831e-05	0.0	1.3287617406905657e-05	0.0	2.815446871908164e-05	0.0	0.004929313209839637	0.0	0.00018946237180365885	0.0
NR4A3	0.00041372495073064316	0.0	0.0	0.00032009053734278337	0.0	0.0	0.0	0.0	0.0	0.006469066866271143	4.1956021763543654e-05	7.682663214897748e-06	0.0	0.0	0.0002795022620260635	0.00011871047169014124	0.0	0.0014918242953181342
AREG	0.000691591465961813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010355094532826018	0.0025654378709668393	0.0001005011886458393	0.0	0.0	0.0	0.0	0.0011250822809048763	1.0270469841861269e-05	0.00380934711898061
SERPINE1	0.0	9.900463543576099e-05	0.0	0.00023619501299516367	0.0019984038839138667	0.00247930206697531	0.0	0.0005717531118280491	0.0	0.0011563693603582276	0.0	0.0	0.0012416366832310461	0.0	0.000429695255899432	0.0	0.0010163837260895418	0.0
SGK1	5.5024989475564255e-05	0.0001641623771025603	0.0005744858422424651	0.0017959969425527383	0.0004981555749352939	0.0003433151141826371	0.001492838616765242	0.00025411548900802615	0.0003642974554811527	0.004163780732145133	0.00020280707618780026	0.0	0.0004866182885778314	2.1668559126794892e-05	4.9047436877295374e-05	0.0004667989541423387	0.0009105396437258305	0.000847764970980981
G0S2	0.0	0.0	0.0	0.0	0.0	0.000333448365908195	0.0	0.0	3.0840155773370697e-06	0.002254289528146968	0.0033120584284092418	0.00012693169968954097	2.0609571270280133e-05	5.231119544205514e-05	0.0	2.4105329063679117e-05	0.0	0.0
C1QC	0.0	0.0	0.0	0.0035479918628120864	0.0	0.0	0.0	0.0	0.001104424105518911	0.0005517816601680491	0.0	0.0	0.0	2.816283009625162e-05	0.0	0.0	0.0	0.0
FOSB	0.001048324362470902	0.0009596040882761431	0.0006496642171780318	0.0002918177476474171	0.0008480201113336388	0.0009886578003231595	0.0012110109262061363	0.0015289048189807545	0.0	0.0060608337546067545	0.00037516864191759845	0.0006618669254728541	0.0010163449478637627	0.0	0.0012551671395219534	0.0019874000263614996	0.000959096317795476	0.0022099878674098905
MS4A6A	0.0	0.0	0.0	0.00222904351363509	0.0	0.0	0.0	0.0	0.00281340798574254	0.0007129821040978258	2.6971313987316903e-05	0.0	0.0	0.0	0.0	4.258053838700325e-05	0.0	0.0
C5AR1	0.0	0.0	0.0	0.0011706684140503911	0.0	0.0	0.0	0.0	0.0009160782188965482	0.0034836299421827843	0.002412304357542487	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYH11	3.1131612319935055e-06	0.0	0.0	0.0	0.0	0.0	3.7951768726982034e-06	9.338740540146857e-05	0.0	0.0	2.942834288434398e-05	0.0	0.0	0.0	0.0065037159983676925	0.0	0.0	0.0
MT2A	0.0002758626701132566	0.0011377940052503652	0.0	0.0004350185231858253	0.003710309330160473	0.002168117089258014	0.0003011640326262284	0.0008183717351591263	0.0	0.0013606049755406332	0.0	0.0	0.00038752198799608397	0.0009934349017699199	0.0008884428799486786	6.77728496056466e-05	0.0011496960810157327	0.0002156510530838818
SELL	0.001057089057060763	0.0	0.0	0.00011547109903444203	0.0	0.0	7.646751589986768e-05	0.0	0.00022646477009130274	0.00017327485439049906	0.0033591622083799628	0.0	0.0	0.0	0.0	0.0006913260342813675	0.0	0.0
LUM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006539762401164451	0.0	0.0002716012144131432	0.0	0.0	0.0
VSIG4	0.0	0.0	0.0	0.0026767104553164097	1.8468920441703697e-05	3.572824818502227e-05	0.0	1.927889729867192e-06	0.002422515864595846	0.0	0.0	0.0	4.823945882304828e-06	0.0	0.0	0.0	0.0	0.0
IGHGP	0.0	0.0	7.016051272973822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009016195728464665	0.0	0.0
GZMA	0.002163473002134223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.454279063793325e-06	0.0	0.0	0.0	0.0	0.0
MKI67	7.210704899563705e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.792114833367088e-05	0.0	0.0	9.77234456928062e-05	0.0	0.012634363071560378	0.0	0.0	0.0	6.83673990051961e-05
NDRG1	0.0004129761330334458	0.0	0.0	0.0	0.005513243829647759	0.0	0.0018842983084016425	0.0005704757659342602	0.0003888033747157992	0.0004924735597559599	0.00026479675348921214	0.0	0.001521563444280861	0.0	0.0	0.00040101652035384755	0.0005763673609558675	0.0002365650752298457
AGT	0.0	0.0031282365486474217	0.0	0.0	0.000678451074246003	0.0001831378689028435	0.0001723656548899208	0.0016731163372425346	0.0	0.0	0.0	2.756902723608895e-06	0.0	0.00015679748307604824	0.0008664825984756683	0.0	0.0	0.0
COL6A2	0.0	0.0	0.0	0.0	0.0016521133288369507	0.001305126421036146	0.0	0.0006614467043524418	0.0	0.0	0.0	0.00011959666976202291	0.004283352258555984	6.914964781830174e-05	0.001533010499148043	0.0	0.00019607144907397403	0.0
UGT8	0.0	0.0	0.0015764238422614576	0.0	0.0	0.0	0.003574663627481799	0.0	0.0	0.0	0.0	0.00023954984652365413	0.0	6.921589428554283e-05	0.0	0.0	0.0	0.0
APOD	0.0	0.00011895911065390814	0.0005660792857841977	0.0	0.0	1.335014349929087e-05	0.003209789363776239	0.0	0.0	0.0	0.0	0.0	0.001060244578770311	0.0	0.0008211855774446089	5.846005705054003e-05	0.0003943199995467422	0.0
AHNAK	0.002225047118901338	0.0	0.0	0.0	0.0010294659366309213	0.0015906634756534712	0.0	0.0020191548357749466	0.001486754037389344	0.0010572860354681206	0.0	0.0	0.0011310016395483552	0.0	0.0016999521441097684	0.0013256468742002699	0.0009420719275151972	0.002159819258312077
CXCR2	0.0	0.0	0.0	2.8399758329510423e-05	0.0	0.0	9.695395110449617e-06	0.0	0.0	0.0	0.004819885034348915	0.0	0.0	0.0	2.8969010598997503e-05	0.0	0.0	0.0
F13A1	0.0	0.0	0.0	0.001563661045309448	0.0	0.0005784912452773297	0.0	0.00015062604373434764	0.002257872032986619	0.0008756553388917936	0.0	0.0	0.00011029096607305637	0.0	2.4423664460746194e-05	0.0	0.0	0.0
FCGR2A	0.0	0.0	0.0	0.0020568710582740883	0.0	0.0	0.0	0.0	0.002073954692301892	0.0017534054570843276	0.0017014965579511961	0.0	0.0	0.0	0.0	0.0	0.0	6.557945883276513e-07
GPNMB	0.0	0.0	0.0	0.0008825684461128201	0.0009135038915920422	0.0002926644403002507	4.9055361691118635e-06	0.0002330464417448653	0.0019516423493888858	0.00037446019037266643	0.0	0.0	0.003041661668378593	0.0	0.00014896629278859233	0.0	0.0	0.0
SPOCK3	0.0	0.0	6.4253263330362876e-06	0.0	0.0	0.0	0.004061855365078128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6737938280927653e-05	0.0	0.00019669901800902715	0.0
NTRK2	0.0	0.0008487942925235448	0.0009648169398184538	0.0	0.0017524119534038343	0.0	0.000689087165600855	0.003384977337797301	0.0	0.0	0.0	0.00021903342638555397	0.0	0.0	0.001153845274080644	0.0	0.0	0.0
SOX4	1.8116492615663682e-05	0.0008989492306735364	0.0033157523852801194	0.0	0.0007215958209420269	0.00016181781739024105	0.0	0.0006059947358013468	0.00034967741290091914	5.200021848551085e-06	0.0	0.0021761198953697504	0.0012204365351007928	0.00012907618607561083	0.0003284281949455392	0.0004014143406256005	0.00048566926459343125	0.000493124992105872
GJA1	0.0	0.000920432689989173	0.0	0.0	0.0007013533421509189	0.0005576838706472495	0.0	0.0034106196655318832	0.0	0.0	0.0	0.0	0.0035708851738302174	0.0	0.0	0.0	0.000919739654512735	0.0
RAPGEF5	0.0	0.0002250162749565258	3.657498123654344e-05	0.0	0.0	0.0	0.0037191729554555	0.0	0.0	0.0	0.0	0.0009022373040978484	2.7409786122835835e-05	0.0	0.00043045126296007856	4.4409630857629246e-05	0.0009506623341612451	7.6799869396897e-05
HLA-DMB	9.13215668836566e-05	0.0	0.0	0.002397838591880826	0.0	0.0	0.0	0.0001534846532324531	0.002299946845769148	0.0012243855691895565	0.0	0.0	0.0	0.0	0.0	0.00020661898636165955	0.0	0.0
CD3D	0.002653559346881646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSC22D3	0.0023487678369585674	0.0003663891700360406	0.00022671817342398743	0.0009030587178808963	0.0005680582280634181	0.00022645845450167685	0.00042662264979416355	7.480305861943674e-06	0.00040131969553652033	0.0019020718819165068	0.0016628023998172222	0.00011068716897322948	0.0015445975113859288	0.0	0.0007388651379911971	0.0022534201970728775	0.0010589836884648536	0.0018084821320615405
MOG	0.0	0.0	0.0	0.0	0.0	0.0	0.004103441002855765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AIF1	0.0	0.0	0.0	0.002115226075716014	0.0	0.0	0.0	0.0	0.0026349230140030842	0.0011775993732969193	0.0008834352459325652	0.0	0.0	0.0	0.0	0.0	0.0	4.3299866998108504e-06
IKZF3	0.0023975798458287455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008463357115949459	0.0	0.0012570396613832068
CPE	0.0	0.0010573016818817397	0.0015919729809036368	0.0	0.0005814964578519849	0.0024678142931828357	4.094171741801618e-05	0.0027576157198030606	0.0	2.1614789282528766e-05	0.0	0.0019506790548634656	0.0004217571245235918	0.0	0.0017813857109634293	0.0	0.00029801041363884814	0.0
